MIMAT0000065,MIMAT0000067,MIMAT0000101,MIMAT0000231,MIMAT0000425,MIMAT0000681,MIMAT0000691,MIMAT0000703,MIMAT0000762,MIMAT0002174,MIMAT0002835,MIMAT0004597,MIMAT0015072,target
5.227329888,-0.636083434,4.82137674,4.886570123,-0.636083434,-0.636083434,4.384744757,-0.636083434,4.007620111,4.696270227,-0.636083434,1.333170224,2.932489276,1
-0.108188053,-1.589752222,5.254551864,3.18114517,4.597401341,3.304488509,2.462997816,0.972229628,4.475511669,5.817768647,1.335060915,-1.589752222,3.757432338,1
2.692985094,-0.931488419,3.879351808,-0.931488419,3.655740037,4.399889868,1.093485431,-0.931488419,2.781423707,3.852404278,3.667585631,3.503907818,5.864735986,1
4.640377032,0.023330444,2.448149095,3.877298653,5.612662945,0.023330444,5.05851994,0.023330444,5.518402126,5.061604849,1.201576591,0.023330444,4.383781462,1
-1.077981989,-1.077981989,2.341979537,-1.077981989,-1.077981989,-1.077981989,-1.077981989,-1.077981989,2.914016407,5.215504283,2.458098895,-1.077981989,3.995530868,1
3.575911724,-0.584816904,5.670506031,5.558302493,3.896969937,4.819663407,3.404123583,1.215569486,6.309570351,4.135946665,2.459310511,-0.584816904,5.277194148,1
2.600916085,-0.655579588,5.162769651,1.700321404,5.290671424,-0.655579588,3.403600736,5.935658916,3.941969364,5.76279032,3.302206734,4.494629052,4.818232266,1
-1.526669888,-1.526669888,-1.526669888,-1.526669888,-1.526669888,-1.526669888,-1.526669888,-1.526669888,0.210274065,4.128604174,0.55064946,2.20918729,3.390961564,1
3.127632191,-0.265459499,5.100897573,2.135937963,-0.265459499,-0.265459499,3.858113726,-0.265459499,-0.265459499,6.229146143,3.76306339,-0.265459499,5.181404013,1
4.00772855,1.511043809,6.278255983,4.493495343,4.829410413,4.849541497,4.207977206,4.868319115,4.78797452,6.338115913,-1.228352121,5.078399648,5.967608283,1
-0.805343221,2.884086597,4.478550347,-0.805343221,-0.805343221,-0.805343221,3.003091086,-0.805343221,4.601673576,5.391040909,-0.805343221,-0.805343221,3.326254357,1
-1.867674093,-1.867674093,-1.867674093,2.141309463,-1.867674093,-1.867674093,3.833718367,2.73395716,-1.867674093,0.446239733,-1.867674093,-1.867674093,-1.867674093,1
3.714592577,-0.607011936,5.243917733,4.344762203,-1.460620418,-1.460620418,-1.460620418,1.522700663,-1.460620418,5.715643654,3.411684593,-1.460620418,4.980378192,1
-0.834279602,-0.834279602,-0.834279602,4.293810981,-0.834279602,4.626668454,3.278949422,4.484788161,3.272063134,5.422083909,3.724589438,-0.834279602,4.399413054,1
1.578699182,1.578699182,1.578699182,1.578699182,1.578699182,1.578699182,1.578699182,1.578699182,1.578699182,5.490757542,1.578699182,1.578699182,5.304882639,1
-0.853854321,-0.853854321,-0.853854321,2.532711328,-0.853854321,-0.853854321,4.943792983,5.759360554,-0.853854321,3.955007001,3.834161594,-0.853854321,3.691450087,1
5.235492325,5.239422083,7.196905713,4.403908248,5.47918072,4.404526708,4.041184856,0.677561131,5.674307895,7.026313697,4.249798296,5.136053537,5.818227943,1
-0.280858344,-0.280858344,-0.280858344,-0.280858344,-0.280858344,-0.280858344,3.770707641,-0.280858344,-0.280858344,6.27838762,-0.280858344,-0.280858344,5.708880563,1
0.097526752,0.097526752,0.097526752,0.097526752,0.097526752,0.097526752,0.097526752,3.401915373,0.097526752,0.097526752,0.097526752,5.266754349,3.205141257,1
-1.130080909,-1.130080909,-1.130080909,-1.130080909,2.241808736,-1.130080909,2.382395466,-1.130080909,3.681539281,5.068991726,-0.817609347,-1.130080909,3.105090356,1
-1.346298745,-1.346298745,-1.346298745,-1.346298745,1.420463891,1.554664642,1.759540219,3.348114585,-1.346298745,5.667396203,-1.346298745,3.240643698,4.813455557,1
-1.731071259,-1.731071259,-1.731071259,4.003833733,3.505841542,3.098615541,1.525450581,1.025841363,3.289579466,5.35014033,3.850263165,-1.731071259,4.643660336,1
-0.278600704,-0.278600704,3.396102485,-0.278600704,5.312704608,-0.278600704,5.911313708,-0.278600704,-0.278600704,5.116057023,-0.278600704,-0.278600704,3.733903312,1
-0.570764547,-0.570764547,1.57758336,4.807634303,-0.570764547,4.021074515,-0.570764547,3.555990991,3.331696754,5.57833135,-0.570764547,-0.570764547,5.389040802,1
4.668758113,4.401470227,5.496195336,2.996606297,3.945555887,3.341478044,2.796833614,2.780640358,3.752181858,6.11435137,2.093120276,4.884507402,4.899088144,1
2.798185025,-0.655017994,-0.655017994,4.413408263,-0.655017994,-0.655017994,-0.655017994,4.67650242,2.778183401,5.258024623,-0.655017994,3.470694404,4.419821432,1
1.02980924,1.02980924,6.509599688,1.02980924,1.02980924,1.02980924,4.210888727,1.02980924,4.882925134,5.627009349,1.02980924,4.036623382,5.22487213,1
6.990898413,1.153546032,6.275870389,5.948226932,1.153546032,6.031953982,1.153546032,2.683870689,6.113745332,5.426893946,4.06280039,6.037276724,6.507992492,1
6.286458515,2.367357206,5.179126611,5.392718946,0.776265869,5.117283211,0.776265869,2.421940631,5.235274563,4.583026244,4.421437389,6.047593741,6.475935806,1
2.060455515,2.649094378,5.778616521,6.474687809,1.090273601,0.330580852,0.330580852,0.330580852,0.330580852,5.640908975,0.330580852,0.330580852,4.570792892,1
3.425912408,2.343190765,2.803614213,4.740413626,0.116227611,0.116227611,0.116227611,0.116227611,3.283788665,5.483341954,4.884980696,5.171005558,6.343654007,1
5.670355617,-1.488776073,3.55545781,-1.488776073,-1.488776073,0.234657981,-1.488776073,-1.488776073,3.409667145,5.902536996,-1.488776073,5.590292909,5.997590172,1
4.582352347,-1.899526798,3.148129295,-1.899526798,-1.899526798,0.13232652,-1.899526798,3.429399701,2.198138633,3.826694314,-1.899526798,1.157328655,2.736676601,1
7.58033197,4.877043676,6.476356104,3.749024962,4.389535056,6.469050652,5.069108097,3.983196608,6.495805257,7.056929825,0.76950198,7.834686763,8.622642042,1
5.539589926,5.28034435,7.216927323,2.669215801,6.216864776,0.806905926,1.104218662,0.806905926,0.895920385,7.29334958,4.653284236,6.486375703,8.357633193,1
-0.556979365,-0.556979365,-0.556979365,5.839948481,-0.556979365,-0.556979365,-0.556979365,-0.556979365,-0.556979365,5.713813953,-0.556979365,0.481294088,4.703707563,1
-0.899096046,-0.899096046,-0.899096046,0.753006444,2.12622752,3.670005114,4.838117851,3.851152063,-0.899096046,4.586630668,-0.899096046,2.93811793,4.986855862,1
7.877979247,0.62974842,6.788437069,0.62974842,6.100237454,5.664509093,5.522881004,4.681811249,6.165239679,4.599625532,4.16532988,6.950886603,7.081733433,1
5.010791333,5.507741887,7.093590901,5.867184091,3.534213377,5.063378373,2.324844912,0.33054941,4.087845271,6.359817751,0.33054941,3.530373279,0.33054941,1
0.759577652,0.759577652,7.974683418,0.759577652,0.759577652,4.294495019,2.844775665,0.759577652,0.759577652,5.43868462,0.759577652,0.759577652,4.243683981,1
-1.140730371,-1.140730371,3.819260745,3.619787424,-1.140730371,-1.140730371,2.993072871,-0.105221412,4.094371947,4.879330319,-1.140730371,-1.140730371,2.230607772,1
2.958046569,1.156674733,7.021032876,4.678635664,4.751374351,1.156674733,1.156674733,1.156674733,4.822684224,6.660131125,4.154934334,1.156674733,5.482742827,1
0.381373452,0.381373452,0.381373452,0.381373452,0.381373452,0.381373452,0.381373452,0.381373452,0.381373452,5.456181845,1.39320301,0.381373452,3.26419972,1
3.386078735,0.840244183,5.546686786,0.840244183,2.533157108,4.799916827,4.846086823,4.590697228,4.347616205,5.585501867,0.840244183,0.840244183,4.751788932,1
0.374638542,0.761451328,3.435381446,2.10630043,4.255008821,3.263950803,0.537056996,0.374638542,1.797566704,4.994785138,0.374638542,4.963660221,4.441687057,1
0.385326217,0.385326217,2.893118743,4.325708337,0.385326217,4.419203908,0.385326217,0.385326217,3.966021855,6.357517095,0.385326217,0.385326217,4.858710628,1
1.288350101,1.288350101,1.288350101,1.288350101,1.288350101,2.175555604,1.288350101,1.288350101,1.466267893,5.323978409,1.288350101,4.867210339,2.495312083,1
0.081836412,0.081836412,0.081836412,2.041969359,0.081836412,0.081836412,0.081836412,0.081836412,2.876962966,5.944975469,0.081836412,3.589724692,0.081836412,1
1.170590941,1.170590941,5.456419493,1.170590941,5.17439044,1.170590941,2.815916008,1.170590941,4.158927218,5.274742499,4.902621661,5.127787108,5.733726694,1
1.433736307,1.433736307,1.433736307,3.24644399,3.255283266,1.433736307,5.079224704,1.433736307,4.635746474,6.389263006,3.535809852,1.433736307,2.820988546,1
4.8285322,1.682965553,7.154728415,5.144916541,4.825986369,4.522244174,0.269505962,0.269505962,5.11900848,6.602855478,3.122651639,6.184986987,5.291607037,1
0.170667716,0.170667716,5.810506808,0.170667716,3.905017678,4.808688344,3.354124323,0.170667716,0.170667716,5.907614059,5.276282593,3.801486885,5.14955714,1
4.559389003,0.318425607,6.507008222,4.126670088,0.318425607,3.812690795,3.66025982,0.318425607,3.105798515,5.166862017,4.363451313,5.924015795,4.771555628,1
4.468041303,3.336493802,7.040353894,4.577004396,5.109263563,5.670344248,1.465257974,0.309100855,3.025826225,5.600500709,0.309100855,5.512393254,6.414735566,1
-0.879667963,-0.879667963,5.462922427,3.14807662,2.736177336,4.125473961,0.885656729,-0.879667963,1.315665461,5.172957577,0.525815281,4.040191463,3.565660475,1
4.720550261,0.826643339,5.603688546,0.826643339,3.509122626,3.435989748,5.553983424,0.826643339,0.826643339,5.907645506,1.00023347,5.701919239,5.73233945,1
0.859226008,0.859226008,5.690719898,4.606907001,5.187771214,1.318503731,0.859226008,0.859226008,0.859226008,4.914285694,0.859226008,4.060712979,0.859226008,1
1.42230797,1.42230797,1.42230797,1.42230797,1.42230797,1.42230797,1.42230797,1.42230797,1.42230797,6.029230819,1.42230797,5.441952662,7.422147612,1
0.426524644,0.426524644,3.199542318,0.426524644,0.426524644,0.426524644,0.426524644,0.426524644,0.426524644,4.766926802,0.426524644,0.426524644,0.426524644,1
-0.783638848,-0.783638848,4.977165757,1.383716403,2.242917201,0.769309514,-0.783638848,-0.783638848,2.753354192,4.825446835,-0.783638848,2.749230602,-0.783638848,1
0.603716472,0.603716472,0.603716472,2.656672522,0.603716472,0.753968514,0.603716472,0.603716472,4.228769878,5.150089513,5.269448804,3.873056882,5.491010861,1
-0.286076594,-0.286076594,5.132317969,3.128487218,3.753270204,1.73782277,1.474780915,-0.286076594,4.56318337,5.376752543,2.54731448,3.868122998,4.768837636,1
1.689361861,0.557642885,5.345458575,0.557642885,4.159754879,4.052618652,0.557642885,0.557642885,3.509099508,5.835330387,0.557642885,3.837201344,4.174543569,1
0.510004133,0.510004133,6.037078431,2.397005519,3.25671604,0.510004133,0.510004133,3.255419325,2.342244704,5.337177187,0.510004133,0.510004133,5.807920262,1
-2.476370699,2.05734858,3.04543334,2.233680424,0.086946909,4.004279338,3.145305043,2.187510893,2.588942817,5.400141971,0.107028838,2.737898421,3.036474143,1
-1.75852068,-1.75852068,-1.75852068,-1.75852068,-1.75852068,-1.75852068,3.412923227,-1.75852068,4.201312329,4.770345987,-1.75852068,-1.75852068,0.540328712,1
4.637365411,0.294965084,-0.240769394,5.354315588,3.883798619,3.683287724,-0.240769394,4.099644753,-0.240769394,5.867042949,-0.240769394,-0.240769394,5.972833934,1
4.687219372,1.906239961,7.049115056,4.587447757,4.415519133,-1.297950327,-1.297950327,-1.297950327,-1.297950327,6.158114712,-1.297950327,4.073152539,4.89846446,1
4.744436615,-1.488516169,-1.488516169,3.331079129,0.447766843,-1.488516169,-0.892093016,-1.488516169,4.316570996,6.253796928,-1.488516169,5.742339067,6.609727424,1
4.269672584,4.29003353,5.331832356,4.683786419,4.277895462,5.47124624,2.929215363,4.183420423,5.106374421,5.977275296,4.988112384,4.808096922,5.285017549,1
5.396472434,2.09193275,3.996140148,4.107229028,0.048302994,-1.782693908,1.269504302,3.070107896,2.894718396,5.805806956,4.417483946,4.734929633,4.828013954,1
4.758519836,-1.512513681,6.113951849,-1.512513681,3.831767134,1.812093174,3.155512094,-1.512513681,3.723100616,6.032007755,1.596371195,4.921889285,5.245779035,1
5.041263083,4.986667495,4.419648348,5.088456377,5.881862187,5.675898721,3.985259957,-0.365834635,-0.365834635,6.029564428,-0.365834635,4.741066329,6.328342676,1
-0.227878347,6.143675202,4.684270176,2.407055228,4.684270176,4.454636242,3.576164367,-0.227878347,-0.227878347,5.748319952,-0.227878347,4.235260494,4.707119052,1
3.883335298,3.887271227,5.006561043,3.768551937,2.961690381,3.347149693,3.013330142,3.123008036,4.473651498,5.234651635,3.048482426,4.313517335,5.447013543,1
4.632519411,3.539766613,3.297757491,4.681579113,3.828315628,2.497018861,3.675515088,2.666393829,4.406889435,4.988534468,3.324537055,2.040152774,3.860489959,1
-0.342590778,2.89459269,3.577574815,2.807260978,1.85324136,-1.591041617,2.4742482,2.985603361,-1.591041617,5.33982877,2.768528163,-0.798951186,4.181172166,1
4.169254079,2.392041818,5.706505969,3.120085899,3.003340971,2.808086284,3.01351233,2.588506544,4.242012224,4.826461685,1.189921102,3.229978059,4.033848601,1
-0.256198621,5.126728134,5.640609536,5.780015551,5.614005667,-0.256198621,4.43872474,5.45475118,-0.256198621,5.96180375,-0.256198621,4.623165298,5.713677456,1
0.589005628,0.589005628,5.977152564,4.817363609,4.566417755,0.589005628,4.112734844,0.589005628,0.589005628,3.673442995,5.376928729,0.589005628,3.489422938,1
1.846345744,4.110896659,6.266882203,6.242859734,4.400136638,4.822400772,6.668337007,1.036774896,3.672740511,6.941446605,1.036774896,1.036774896,6.788134707,1
5.157044628,5.195337032,2.968530166,3.047738841,4.130884923,0.145300854,0.145300854,0.145300854,0.145300854,5.887957595,4.905539279,3.208855279,2.326463317,1
7.812151823,0.409264441,0.409264441,0.409264441,5.076994713,0.409264441,4.796340754,2.57691728,0.409264441,0.409264441,0.409264441,6.463737402,6.389317816,1
6.735672743,2.17037113,6.089901982,4.247692915,6.302538249,2.786717409,5.526363757,4.57609444,4.39802473,3.10845924,0.472632889,0.472632889,4.458270843,1
4.745146611,0.879166778,0.879166778,5.937260993,5.274986154,0.879166778,5.167629195,4.684794241,0.879166778,5.510566595,0.879166778,0.879166778,0.879166778,1
6.84908581,2.636678437,-0.147462907,3.057533582,1.957802259,4.680411403,-0.147462907,4.20384657,4.880011801,5.84034268,-0.147462907,6.940475715,6.625811077,1
5.524054676,4.412846868,1.41543442,6.659406002,5.911759012,5.767597902,4.596803664,4.818539464,0.779177166,5.527964775,0.779177166,5.39571611,6.118036237,1
5.660547434,6.181295181,5.982661452,4.769383472,0.019533169,4.720251042,0.019533169,4.375107914,3.869661819,5.697585726,2.402820892,3.384295147,4.851927182,1
0.437203009,0.437203009,0.797312533,2.5140813,0.437203009,0.437203009,0.815218852,4.089587776,0.437203009,5.716449687,0.437203009,2.37542606,0.437203009,1
4.860090886,0.804861242,5.33377892,5.789154443,5.701301751,4.827676591,5.593247926,5.277204845,5.689454849,6.038177649,0.804861242,4.313120218,3.22905553,1
3.876538368,2.306921999,5.929749032,3.499289952,3.794285728,4.152431879,3.411271087,-1.602106529,-0.027803954,5.289537272,-1.602106529,3.645231447,4.073119024,1
0.852255882,2.212237075,0.852255882,5.446694454,0.852255882,0.852255882,0.852255882,2.960712872,2.01723412,3.875271357,0.852255882,0.852255882,2.961589136,1
0.451238121,3.367394662,5.070885595,4.637454596,4.635654505,0.451238121,3.138609045,0.689334033,3.274189499,5.614005056,0.451238121,0.451238121,3.834197894,1
-0.783228037,-0.783228037,3.949159844,5.406664241,4.662449565,-0.783228037,-0.783228037,1.786762824,-0.783228037,5.841996807,2.437621421,-0.783228037,2.923978304,1
3.464342467,-0.192755378,2.022925807,4.131903917,4.175647596,5.009407963,5.279915589,3.230096333,-0.192755378,5.403455801,-0.192755378,2.964883133,4.054655584,1
4.106215055,4.541967778,5.911250742,3.658113561,5.111895702,5.046851928,5.463119284,3.4092492,5.179101521,6.153713023,0.058457551,0.058457551,0.058457551,1
3.278145543,5.833782575,2.408629457,4.90416964,4.696837278,0.818518518,5.380910853,2.867293521,0.818518518,3.853819545,0.818518518,0.818518518,0.818518518,1
0.831503201,6.727435047,2.968572212,5.623042509,3.378332237,0.831503201,0.831503201,0.831503201,0.831503201,8.241542059,0.831503201,0.831503201,0.831503201,1
4.179674637,4.327429031,4.510906736,4.98091706,0.250786711,5.904422697,5.609073013,5.056119068,0.250786711,0.250786711,0.250786711,0.250786711,3.259179176,1
0.505624453,5.7465813,3.909708517,4.236748848,3.770378298,3.820828129,0.505624453,2.140100783,2.998520615,5.581418403,4.855482836,3.32932253,4.251647827,1
2.586309979,-0.23617851,4.283680694,5.533372286,-0.23617851,-0.23617851,-0.23617851,-0.23617851,4.334764935,5.158229133,-0.23617851,-0.23617851,5.300975113,1
5.089495244,5.91551589,6.812241091,6.255561957,5.900550545,-0.037725444,-0.037725444,-0.037725444,1.841781677,6.866914396,4.545813095,-0.037725444,6.869348162,1
3.637785252,1.337505305,1.337505305,6.46610281,5.724582652,5.714375854,6.297116131,6.330833366,5.681090314,5.179508941,1.337505305,1.337505305,1.337505305,1
4.313620723,3.502150364,6.865882617,-0.638536689,5.583556084,2.198058062,-0.638536689,-0.638536689,3.783347708,5.856553547,-0.638536689,5.343525961,5.555564944,1
0.581372133,4.391823634,5.349103813,6.41797652,6.50048029,0.581372133,6.193675135,5.332852011,4.481807315,6.07153249,0.581372133,0.581372133,0.581372133,1
0.049976247,3.59338366,4.233234468,4.196765453,4.597819333,4.981683648,5.09710954,3.752285263,3.532286967,5.589995919,5.190643056,4.634498959,6.42269777,1
0.751383638,0.751383638,0.751383638,4.810500783,4.432076874,0.751383638,5.126345776,3.507178862,5.283096854,6.4081854,0.751383638,2.906134791,5.934446029,1
-0.813575498,6.726804355,7.992513967,6.112395327,-0.813575498,-0.813575498,-0.813575498,-0.813575498,2.568377838,7.207767304,-0.813575498,-0.813575498,-0.813575498,1
2.132854534,4.077380428,6.96256414,5.400505163,5.38178411,0.069109438,4.006074429,0.069109438,0.069109438,5.577157452,0.069109438,5.044753914,0.069109438,1
2.147183898,-0.595587666,4.362293975,-0.595587666,0.878697805,2.414098102,-0.595587666,-0.595587666,-0.595587666,5.712884068,-0.595587666,1.274784945,5.532649018,1
4.192492197,0.243654346,3.392234917,6.414863309,6.491460491,4.513582663,4.54876152,0.243654346,0.243654346,5.67669379,0.243654346,5.191545195,4.560131513,1
3.166687511,0.543695488,5.551687183,5.802935705,0.543695488,0.543695488,0.543695488,0.543695488,0.543695488,6.21528222,0.543695488,0.543695488,3.012000752,1
0.108096508,1.715805572,6.491972618,4.216763554,4.942509659,1.934193431,2.915407118,0.108096508,4.927007129,0.108096508,0.108096508,0.108096508,5.164739642,1
6.143629239,1.446593577,3.731606586,1.446593577,1.446593577,1.446593577,1.446593577,1.446593577,1.446593577,5.702593125,1.446593577,6.949212988,7.228418682,1
0.357550102,2.916161427,5.866235239,6.089189636,6.518649997,3.603310934,5.588832862,5.241244876,4.583794525,6.601968044,4.29591808,5.609012188,0.357550102,1
-0.351144913,3.256921899,5.148825736,3.758521817,3.556890087,2.739192532,0.209152659,5.163455325,-0.351144913,5.834896277,-0.351144913,-0.351144913,3.803559261,1
5.123621193,5.963715015,3.227345183,5.88178162,5.768721398,0.431380183,7.155578769,0.431380183,4.965481224,7.31635867,0.431380183,0.431380183,3.09485081,1
-0.184230161,2.943983766,6.082209685,3.743396908,3.539544443,-0.184230161,-0.184230161,5.028936611,-0.184230161,1.870697596,4.571282819,-0.184230161,4.410033424,1
0.313011347,0.313011347,4.971599691,3.84713854,4.456099954,6.577475279,0.313011347,3.829710687,3.213722972,1.380909304,3.003912612,5.331285277,6.039116585,1
0.353705507,4.236319213,6.39095571,0.353705507,5.536431567,0.353705507,0.353705507,0.353705507,0.353705507,6.236788389,0.353705507,5.735924182,5.326287887,1
0.609248839,5.560947358,6.525260474,3.587604657,0.609248839,6.755767315,0.609248839,0.609248839,0.609248839,4.771159491,0.609248839,0.609248839,0.609248839,1
-1.775339675,-1.775339675,-1.775339675,4.458747723,3.650752617,-1.775339675,-1.775339675,1.609522455,-1.775339675,5.243774857,-1.775339675,1.837686239,2.661846775,1
0.53791219,0.53791219,3.968633239,3.719750482,0.53791219,0.53791219,0.53791219,4.346499746,4.861927557,4.738176148,0.53791219,3.439137595,3.786458664,1
5.851941458,6.121166643,0.604692424,1.594880063,5.122516951,3.016057201,0.604692424,0.604692424,5.648017825,6.918367344,0.604692424,5.194796374,6.405242757,1
7.353230657,1.613968858,7.237713325,7.616941053,6.448299161,6.490301456,5.112523128,1.613968858,5.369240672,7.271556467,6.684726828,1.613968858,5.736861581,1
3.482611374,-0.285780296,-0.285780296,-0.285780296,3.467601565,4.013690651,-0.285780296,-0.285780296,3.481678352,5.147012736,-0.285780296,4.766113724,5.614164784,1
6.229020886,7.384756623,6.33822447,2.174228891,6.22714813,5.785025478,5.052450173,4.119156456,5.120599206,5.400295641,3.836144877,5.141846173,4.816530125,1
7.830969708,6.83416906,7.664049208,7.434019196,6.163502728,2.978753835,5.105234259,1.335384782,4.107850068,7.955553791,6.028861982,6.81204594,7.496855412,1
1.148588167,7.658486366,6.536361566,7.293384896,1.148588167,5.826513635,1.148588167,1.148588167,1.148588167,8.077023063,2.343987215,1.148588167,1.148588167,1
5.781690039,5.516530639,6.309737903,3.375387124,5.621224312,4.565096724,4.610413938,-0.231754763,4.365824579,6.221235427,-0.231754763,5.233077768,6.520704943,1
0.282578245,6.00111756,4.505455047,0.282578245,4.990574231,0.282578245,3.390410879,0.282578245,3.472303986,5.55030448,5.195178535,4.900130341,4.818369633,1
1.794673241,0.192947411,1.111403616,3.190151586,5.563991888,0.192947411,3.648403742,4.427874156,3.437396371,5.083420937,0.192947411,0.192947411,3.425884658,1
3.819415054,5.224188008,5.511088256,5.463121037,4.634082999,5.139823884,0.280909585,4.621557777,6.103435209,6.110469376,3.599533976,6.103435209,5.481411846,1
5.980623465,6.020137983,6.025098221,4.374997636,4.934809829,5.712272369,5.316219108,0.78444851,2.252071448,6.136293705,3.659376922,4.55451514,4.820864658,1
6.409171563,8.219723284,7.88334749,6.897406822,6.628950837,5.393148383,1.701278893,1.701278893,5.529157182,6.212805336,1.701278893,6.806137737,7.190073871,1
4.816810457,5.848792491,1.265259167,1.265259167,2.028599915,1.265259167,4.059431011,1.265259167,1.265259167,6.303281176,1.265259167,1.265259167,4.737392936,1
-2.00859799,-2.00859799,-2.00859799,4.113104151,-2.00859799,-2.00859799,-2.00859799,-2.00859799,2.877880378,4.796058868,-0.730310854,-2.00859799,-1.810080787,1
3.961026652,3.790493368,2.307582246,4.377833364,4.347173015,-0.543309834,2.962608188,-0.543309834,3.875017989,5.820707883,4.584687512,2.994151908,5.517538536,1
3.295621,2.83629577,3.079852572,4.583533696,4.203750365,2.916642577,-1.361955557,3.497694516,3.432612109,5.287108584,3.957864303,3.32175437,4.041730391,1
5.502679069,5.584635569,-0.313372355,5.934466601,-0.313372355,5.75354464,2.943109228,-0.313372355,-0.313372355,4.882155766,2.130405341,4.755070813,6.09088969,1
4.935273604,4.254267781,6.44090357,4.384615031,5.069811664,6.956030295,3.529297224,3.423881717,6.878485818,6.431029811,4.240880462,5.244183333,4.920942167,1
2.050596144,2.212075907,2.993941399,3.826172411,-0.532514922,0.59453927,2.04528894,2.785622346,3.182940573,4.767939858,-2.5600677,2.239782554,2.712102837,1
-1.61996993,3.104833934,3.802226566,3.963823364,3.170885238,-1.61996993,3.061129864,2.379299972,3.104929409,5.279120062,3.211521004,-0.588691198,4.485649382,1
-0.424289331,4.235055484,5.864084059,5.520520478,5.427714835,2.39809888,2.265023995,5.229716881,5.002355283,6.426160117,-0.424289331,4.91037309,6.154915009,1
0.387,-2.605,-2.605,3.659,1.098,-2.605,2.083,-0.022,2.823,4.563,-2.605,-2.605,-2.605,1
-1.809,1.522,3.449,2.07,3,-1.809,-1.809,2.187,2.137,5.609,-1.809,1.164,-1.809,1
1.838,-1.089,-1.089,-1.089,-1.089,-1.089,3.403,0.766,-1.089,5.796,-1.089,-1.089,-1.089,1
-0.915,2.576,-0.915,1.746,5.32,-0.915,-0.915,-0.915,-0.915,5.196,-0.915,-0.915,-0.915,1
-1.174,-1.174,-1.174,3.582,-1.174,-1.174,-1.174,-1.174,-1.174,4.087,-1.174,-1.174,-1.174,1
-2.321,-2.321,-2.321,2.912,1.519,-2.321,-2.321,2.597,2.604,3.966,-2.321,2.017,-2.321,1
-3.19,1.894,2.933,2.804,-3.19,1.54,2.66,0.865,2.377,4.738,0.922,-3.19,1.053,1
-2.465,-2.465,-0.577,3.474,-2.465,-2.465,-2.465,-2.465,-2.465,5.27,-2.465,-2.465,2.886,1
-4.654,-4.654,-4.654,3.118,-4.654,-4.654,-0.055,-4.654,1.76,4.153,-4.654,-4.654,-4.654,1
-0.372,-0.372,-0.372,3.883,-0.372,-0.372,3.048,3.336,2.426,2.255,-0.372,-0.372,-0.372,1
-4.648,-4.648,-3.21,0.564,-2.81,0.798,-4.648,0.106,1.286,4.255,-4.648,-4.648,1.351,1
-2.112,-2.112,0.995,1.893,-2.112,-2.112,-2.112,-0.273,1.675,4.717,-2.112,-2.112,-2.112,1
-2.79,-2.79,-2.79,3.309,-2.79,-2.79,0.634,-2.79,2.193,4.896,1.349,-2.79,-2.79,1
3.013,-1.143,-0.642,4.673,1.929,-1.143,1.376,5.661,3.345,5.463,-1.143,-1.143,3.932,1
-1.983,2.191,-1.983,3.139,-1.983,-1.983,1.25,-1.983,-1.983,3.748,0.432,-1.983,-1.983,1
-0.365,-0.365,-0.365,-0.365,-0.365,-0.365,4.605,3.415,3.567,5.709,-0.365,-0.365,-0.365,1
2.19,-1.359,3.356,-1.359,-1.359,2.427,-1.359,2.502,3.532,5.073,-1.359,1.728,-1.359,1
2.89,-1.671,-1.671,2.925,4.014,-1.671,3.402,-1.671,3.815,4.696,-1.671,-1.671,-1.671,1
-1.147,-1.147,-1.147,3.328,-1.147,-1.147,-1.147,-1.147,-1.147,4.825,-1.147,-1.147,-1.147,1
-0.335,7.517,9.337,3.575,-0.335,-0.335,3.043,3.574,-0.335,5.78,-0.335,-0.335,-0.335,1
1.696,-3.603,-3.603,1.25,0.303,0.116,-1.862,0.887,-0.374,3.827,-3.603,-3.603,2.919,1
-1.556,-1.556,-1.556,3.647,-1.556,-1.556,-1.556,3.172,-1.556,4.879,-1.556,-1.556,-1.556,1
-1.669,-1.669,-1.669,4.789,3.091,2.02,5.223,-1.669,3.151,5.31,2.705,-1.669,-1.669,1
3.374,3.143,5.48,-1.258,-1.258,-1.258,-1.258,-1.258,4.863,6.099,-1.258,-1.258,1.907,1
-1.276,-1.276,-1.276,-1.276,4.576,4.112,-1.276,-1.276,3.645,5.521,-1.276,-1.276,1.556,1
5.11,3.117,4.903,5.068,5.408,5.332,3.539,4.356,5.306,5.137,2.817,-1.245,-1.245,1
-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,1.753,-2.72,2.264,4.444,-2.72,1.202,-2.72,1
-1.574,-1.574,4.646,2.751,3.157,3.592,-1.574,-1.574,3.942,4.977,-1.574,3.844,3.967,1
-1.218,-1.218,3.062,-1.218,0.305,-1.218,4.489,1.111,4.369,4.754,-1.218,-1.218,4.971,1
-1.535,-1.535,3.841,-1.535,-0.024,2.135,-1.535,-1.535,4.18,4.926,-1.535,-1.535,-1.535,1
-0.576,-2.162,-2.162,-2.162,-2.162,1.47,-2.162,2.586,3.147,4.183,-2.162,-2.162,-2.162,1
-0.887,6.405,-0.887,-0.887,-0.887,3.165,-0.887,-0.887,4.177,5.943,-0.887,-0.887,-0.887,1
3.328,-0.584,-0.584,-0.584,-0.584,-0.584,-0.584,-0.584,-0.584,3.328,-0.584,-0.584,-0.584,1
